,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,artist_genres,artist_pop,song_genre
55,0.337,0.365,0,-15.091,1,0.0318,0.0788,3.84e-05,0.202,0.497,136.264,audio_features,3sb66av9ZpdI1JmPDHVa18,spotify:track:3sb66av9ZpdI1JmPDHVa18,https://api.spotify.com/v1/tracks/3sb66av9ZpdI1JmPDHVa18,https://api.spotify.com/v1/audio-analysis/3sb66av9ZpdI1JmPDHVa18,317027,4,Space Oddity - 2009 Remastered Version,David Bowie,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",78,rock
56,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,audio_features,7jmHyHMEqm9MJWiMAneF05,spotify:track:7jmHyHMEqm9MJWiMAneF05,https://api.spotify.com/v1/tracks/7jmHyHMEqm9MJWiMAneF05,https://api.spotify.com/v1/audio-analysis/7jmHyHMEqm9MJWiMAneF05,175493,4,Stand by Me,Ben E. King,"['adult standards', 'rock-and-roll', 'soul']",65,r&b
57,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,audio_features,2HCaIYjkvWSZzaSKUoOh3d,spotify:track:2HCaIYjkvWSZzaSKUoOh3d,https://api.spotify.com/v1/tracks/2HCaIYjkvWSZzaSKUoOh3d,https://api.spotify.com/v1/audio-analysis/2HCaIYjkvWSZzaSKUoOh3d,149467,4,Mr. Tambourine Man,The Byrds,"['art rock', 'beatlesque', 'blues rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",57,folk rock
58,0.389,0.889,9,-6.546,1,0.0442,0.0415,0.0,0.463,0.524,171.121,audio_features,5yEPxDjbbzUzyauGtnmVEC,spotify:track:5yEPxDjbbzUzyauGtnmVEC,https://api.spotify.com/v1/tracks/5yEPxDjbbzUzyauGtnmVEC,https://api.spotify.com/v1/audio-analysis/5yEPxDjbbzUzyauGtnmVEC,358427,4,Bitter Sweet Symphony,The Verve,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",66,rock
59,0.77,0.812,9,-9.013,1,0.145,0.384,2.34e-06,0.122,0.897,90.984,audio_features,7oDq6PidL34An1VqTQUd5o,spotify:track:7oDq6PidL34An1VqTQUd5o,https://api.spotify.com/v1/tracks/7oDq6PidL34An1VqTQUd5o,https://api.spotify.com/v1/audio-analysis/7oDq6PidL34An1VqTQUd5o,129400,4,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,"['adult standards', 'rock-and-roll', 'rockabilly']",54,rock
60,0.404,0.903,1,-3.88,1,0.0668,0.577,0.297,0.287,0.498,115.672,audio_features,5kmbjtL6Q6zkATdc02JJHv,spotify:track:5kmbjtL6Q6zkATdc02JJHv,https://api.spotify.com/v1/tracks/5kmbjtL6Q6zkATdc02JJHv,https://api.spotify.com/v1/audio-analysis/5kmbjtL6Q6zkATdc02JJHv,423840,4,Layla - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",59,blues
61,0.324,0.641,3,-11.12,1,0.0451,0.189,8.47e-05,0.109,0.308,83.901,audio_features,4psjgB5e5HIuUeSVbEUY64,spotify:track:4psjgB5e5HIuUeSVbEUY64,https://api.spotify.com/v1/tracks/4psjgB5e5HIuUeSVbEUY64,https://api.spotify.com/v1/audio-analysis/4psjgB5e5HIuUeSVbEUY64,219133,4,River Deep - Mountain High,Ike & Tina Turner,"['classic soul', 'funk', 'soul', 'southern soul']",54, soul.
62,0.592,0.891,7,-5.637,1,0.0316,0.0145,0.141,0.394,0.717,114.348,audio_features,7cFfFVVubc4K5qB0jGyguY,spotify:track:7cFfFVVubc4K5qB0jGyguY,https://api.spotify.com/v1/tracks/7cFfFVVubc4K5qB0jGyguY,https://api.spotify.com/v1/audio-analysis/7cFfFVVubc4K5qB0jGyguY,312293,4,Unfinished Sympathy - 2006 Digital Remaster,Massive Attack,"['downtempo', 'electronica', 'trip hop']",64,trip hop
63,0.595,0.617,6,-10.455,0,0.117,0.0343,0.000135,0.383,0.823,85.387,audio_features,4b8GTae6rqb9oPiRzVa3Gy,spotify:track:4b8GTae6rqb9oPiRzVa3Gy,https://api.spotify.com/v1/tracks/4b8GTae6rqb9oPiRzVa3Gy,https://api.spotify.com/v1/audio-analysis/4b8GTae6rqb9oPiRzVa3Gy,234960,4,Loser,Beck,"['alternative rock', 'anti-folk', 'indie rock', 'modern rock', 'permanent wave', 'rock']",66,alternative rock
64,0.798,0.586,2,-13.001,1,0.255,0.00556,2.34e-06,0.473,0.381,105.979,audio_features,26zWdOUpB6P9E9OtQQc0qp,spotify:track:26zWdOUpB6P9E9OtQQc0qp,https://api.spotify.com/v1/tracks/26zWdOUpB6P9E9OtQQc0qp,https://api.spotify.com/v1/audio-analysis/26zWdOUpB6P9E9OtQQc0qp,282640,4,Fight The Power,Public Enemy,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop', 'rap', 'rap rock']",56,hip hop
65,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,38Ngied9rBORlAbLYNCl4k,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907,4,Once in a Lifetime - 2005 Remaster,Talking Heads,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",69,new wave
66,0.328,0.762,5,-8.651,1,0.0476,0.0342,0.00876,0.198,0.274,125.75,audio_features,0LTZD4vTsp0EN1wXatc9IR,spotify:track:0LTZD4vTsp0EN1wXatc9IR,https://api.spotify.com/v1/tracks/0LTZD4vTsp0EN1wXatc9IR,https://api.spotify.com/v1/audio-analysis/0LTZD4vTsp0EN1wXatc9IR,383507,4,Paranoid Android,Radiohead,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",80, alternative rock.
67,0.401,0.893,9,-11.171,1,0.437,0.0617,0.0391,0.164,0.406,87.979,audio_features,49Y7HyMsxQegZqry19Ev9N,spotify:track:49Y7HyMsxQegZqry19Ev9N,https://api.spotify.com/v1/tracks/49Y7HyMsxQegZqry19Ev9N,https://api.spotify.com/v1/audio-analysis/49Y7HyMsxQegZqry19Ev9N,334555,4,Whole Lotta Love - Remaster,Led Zeppelin,"['album rock', 'classic rock', 'hard rock', 'rock']",77,rock
68,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,3iVcZ5G6tvkXZkZKlMpIUs,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4,Alright,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",89,hip-hop
69,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,audio_features,3XC7Jd6SfrQYKZJ6inyRHK,spotify:track:3XC7Jd6SfrQYKZJ6inyRHK,https://api.spotify.com/v1/tracks/3XC7Jd6SfrQYKZJ6inyRHK,https://api.spotify.com/v1/audio-analysis/3XC7Jd6SfrQYKZJ6inyRHK,269907,3,House of the Rising Sun,The Animals,"['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'protopunk', 'psychedelic rock', 'rock']",65, folk rock.
70,0.564,0.262,0,-19.746,1,0.105,0.652,0.000204,0.0896,0.376,104.5,audio_features,0EFEkt29P7Icr7dO4vN6yk,spotify:track:0EFEkt29P7Icr7dO4vN6yk,https://api.spotify.com/v1/tracks/0EFEkt29P7Icr7dO4vN6yk,https://api.spotify.com/v1/audio-analysis/0EFEkt29P7Icr7dO4vN6yk,253960,4,Walk on the Wild Side,Lou Reed,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'psychedelic rock', 'rock', 'singer-songwriter']",63,rock
71,0.55,0.593,2,-7.619,1,0.0258,0.00511,0.00127,0.106,0.543,147.617,audio_features,1yFTRoAbHkziFCd8WP3Fv4,spotify:track:1yFTRoAbHkziFCd8WP3Fv4,https://api.spotify.com/v1/tracks/1yFTRoAbHkziFCd8WP3Fv4,https://api.spotify.com/v1/audio-analysis/1yFTRoAbHkziFCd8WP3Fv4,390267,4,Hotel California,Eagles,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",78,rock
72,0.494,0.887,6,-4.297,0,0.398,0.00661,0.0,0.103,0.548,89.554,audio_features,1l6DvDFssUqMnsFJNFnrRJ,spotify:track:1l6DvDFssUqMnsFJNFnrRJ,https://api.spotify.com/v1/tracks/1l6DvDFssUqMnsFJNFnrRJ,https://api.spotify.com/v1/audio-analysis/1l6DvDFssUqMnsFJNFnrRJ,234627,4,99 Problems,JAY-Z,"['east coast hip hop', 'hip hop', 'rap']",84,hip hop
73,0.687,0.865,6,-4.663,1,0.0349,0.0743,0.225,0.0966,0.261,117.015,audio_features,7lItUx11Vl9heRR9H68h2M,spotify:track:7lItUx11Vl9heRR9H68h2M,https://api.spotify.com/v1/tracks/7lItUx11Vl9heRR9H68h2M,https://api.spotify.com/v1/audio-analysis/7lItUx11Vl9heRR9H68h2M,288670,4,Dancing On My Own,Robyn,"['art pop', 'dance pop', 'electropop', 'europop', 'pop', 'scandipop', 'swedish electropop', 'swedish pop']",61,dance
74,0.896,0.621,5,-6.857,0,0.237,0.00532,0.0,0.196,0.818,121.966,audio_features,6g0Orsxv6glTJCt4cHsRsQ,spotify:track:6g0Orsxv6glTJCt4cHsRsQ,https://api.spotify.com/v1/tracks/6g0Orsxv6glTJCt4cHsRsQ,https://api.spotify.com/v1/audio-analysis/6g0Orsxv6glTJCt4cHsRsQ,206080,4,Formation,Beyoncé,"['dance pop', 'pop', 'r&b']",87,r&b
75,0.762,0.244,5,-18.114,1,0.0551,0.388,0.0137,0.0663,0.558,101.57,audio_features,00P1T28MyzQJbj3tn9tTUp,spotify:track:00P1T28MyzQJbj3tn9tTUp,https://api.spotify.com/v1/tracks/00P1T28MyzQJbj3tn9tTUp,https://api.spotify.com/v1/audio-analysis/00P1T28MyzQJbj3tn9tTUp,199507,4,Let's Stay Together,Al Green,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",66, r&b.
76,0.575,0.909,3,-8.003,1,0.0654,0.0582,0.238,0.0724,0.693,137.335,audio_features,5FMlUJ6wd2aN0lkdlRrEtH,spotify:track:5FMlUJ6wd2aN0lkdlRrEtH,https://api.spotify.com/v1/tracks/5FMlUJ6wd2aN0lkdlRrEtH,https://api.spotify.com/v1/audio-analysis/5FMlUJ6wd2aN0lkdlRrEtH,222280,4,Jumpin' Jack Flash,The Rolling Stones,"['british invasion', 'classic rock', 'rock']",79,rock
77,0.701,0.788,2,-5.611,1,0.0425,0.148,0.625,0.0977,0.795,142.584,audio_features,2Ud3deeqLAG988pfW0Kwcl,spotify:track:2Ud3deeqLAG988pfW0Kwcl,https://api.spotify.com/v1/tracks/2Ud3deeqLAG988pfW0Kwcl,https://api.spotify.com/v1/audio-analysis/2Ud3deeqLAG988pfW0Kwcl,462267,4,All My Friends,LCD Soundsystem,"['alternative dance', 'alternative rock', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",60,dance-punk
78,0.554,0.667,1,-10.226,0,0.0342,0.628,0.0,0.0486,0.597,112.749,audio_features,63rva3TBizr6x1Yp5uwKfD,spotify:track:63rva3TBizr6x1Yp5uwKfD,https://api.spotify.com/v1/tracks/63rva3TBizr6x1Yp5uwKfD,https://api.spotify.com/v1/audio-analysis/63rva3TBizr6x1Yp5uwKfD,157960,4,California Dreamin',The Mamas & The Papas,"['bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",68,folk
79,0.535,0.784,9,-5.073,1,0.0484,0.00557,0.171,0.0852,0.962,176.241,audio_features,2hrF1aiAFGa7bWgt2qhyrc,spotify:track:2hrF1aiAFGa7bWgt2qhyrc,https://api.spotify.com/v1/tracks/2hrF1aiAFGa7bWgt2qhyrc,https://api.spotify.com/v1/audio-analysis/2hrF1aiAFGa7bWgt2qhyrc,132733,4,Blitzkrieg Bop - 2001 Remaster,Ramones,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock']",68, punk rock.
80,0.543,0.807,11,-5.973,0,0.0359,0.0567,0.000858,0.32,0.685,126.157,audio_features,6TPl5DQrkBY2XIqIaFmxqi,spotify:track:6TPl5DQrkBY2XIqIaFmxqi,https://api.spotify.com/v1/tracks/6TPl5DQrkBY2XIqIaFmxqi,https://api.spotify.com/v1/audio-analysis/6TPl5DQrkBY2XIqIaFmxqi,159920,4,Dancing In The Street,Martha Reeves & The Vandellas,"['classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul']",57, motown.
81,0.355,0.722,0,-9.338,1,0.0498,0.712,0.00309,0.805,0.946,176.708,audio_features,0rfZ0RTGqRSCQF1LcOuzEy,spotify:track:0rfZ0RTGqRSCQF1LcOuzEy,https://api.spotify.com/v1/tracks/0rfZ0RTGqRSCQF1LcOuzEy,https://api.spotify.com/v1/audio-analysis/0rfZ0RTGqRSCQF1LcOuzEy,136160,4,Hound Dog,Elvis Presley,"['rock-and-roll', 'rockabilly']",84,rock and roll
82,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,audio_features,2RtNSM8cPCAOZ5bvQbW6y3,spotify:track:2RtNSM8cPCAOZ5bvQbW6y3,https://api.spotify.com/v1/tracks/2RtNSM8cPCAOZ5bvQbW6y3,https://api.spotify.com/v1/audio-analysis/2RtNSM8cPCAOZ5bvQbW6y3,251267,4,Oblivion,Grimes,"['art pop', 'canadian electropop', 'dance pop', 'grave wave', 'indietronica', 'metropopolis', 'pop']",70,electronic
83,0.492,0.722,7,-6.348,1,0.0395,0.581,4.47e-06,0.354,0.926,130.97,audio_features,3JueJBdcGQaEAaWqPamsQt,spotify:track:3JueJBdcGQaEAaWqPamsQt,https://api.spotify.com/v1/tracks/3JueJBdcGQaEAaWqPamsQt,https://api.spotify.com/v1/audio-analysis/3JueJBdcGQaEAaWqPamsQt,146533,4,I Want To Hold Your Hand - Remastered,The Beatles,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",84,rock
84,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4,All Along the Watchtower,Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",71, rock.
85,0.511,0.574,5,-7.016,1,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,audio_features,4j6Hkosuk9xHcowXjtwefs,spotify:track:4j6Hkosuk9xHcowXjtwefs,https://api.spotify.com/v1/tracks/4j6Hkosuk9xHcowXjtwefs,https://api.spotify.com/v1/audio-analysis/4j6Hkosuk9xHcowXjtwefs,280040,4,Nothing Compares 2 U,Sinéad O'Connor,"['lilith', 'new wave pop']",61,pop
86,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,audio_features,1YrnDTqvcnUKxAIeXyaEmU,spotify:track:1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/tracks/1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/audio-analysis/1YrnDTqvcnUKxAIeXyaEmU,408173,4,How Soon Is Now? - 2011 Remaster,The Smiths,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",76,indie rock
87,0.45,0.904,6,-7.736,1,0.046,0.0872,0.108,0.102,0.689,125.072,audio_features,5r9AgnhkPQXeKG1w5rauDq,spotify:track:5r9AgnhkPQXeKG1w5rauDq,https://api.spotify.com/v1/tracks/5r9AgnhkPQXeKG1w5rauDq,https://api.spotify.com/v1/audio-analysis/5r9AgnhkPQXeKG1w5rauDq,356000,4,Sweet Child O' Mine,Guns N' Roses,"['glam metal', 'hard rock', 'rock']",80,rock
88,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4,For What It's Worth,Buffalo Springfield,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",62, folk rock.
89,0.63,0.519,9,-10.997,1,0.0528,0.225,4.3e-06,0.0974,0.502,143.942,audio_features,0sDqo9UPzPUtu9wEkI3zRB,spotify:track:0sDqo9UPzPUtu9wEkI3zRB,https://api.spotify.com/v1/tracks/0sDqo9UPzPUtu9wEkI3zRB,https://api.spotify.com/v1/audio-analysis/0sDqo9UPzPUtu9wEkI3zRB,278627,4,The Weight - Remastered,The Band,"['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'swamp rock']",62, a rock song.
90,0.383,0.579,1,-3.765,0,0.103,0.198,0.00184,0.517,0.103,86.522,audio_features,0jOL63hLMeSCHTXPdFkniq,spotify:track:0jOL63hLMeSCHTXPdFkniq,https://api.spotify.com/v1/tracks/0jOL63hLMeSCHTXPdFkniq,https://api.spotify.com/v1/audio-analysis/0jOL63hLMeSCHTXPdFkniq,547733,4,Runaway,Kanye West,"['chicago rap', 'rap']",91,hip hop
91,0.666,0.654,0,-11.691,0,0.0926,0.0547,0.702,0.341,0.898,73.687,audio_features,5jSQJ9n4kScujfTwDEtyC2,spotify:track:5jSQJ9n4kScujfTwDEtyC2,https://api.spotify.com/v1/tracks/5jSQJ9n4kScujfTwDEtyC2,https://api.spotify.com/v1/audio-analysis/5jSQJ9n4kScujfTwDEtyC2,359173,4,Ghost Town - Extended Version,The Specials,"['punk', 'ska', 'ska revival']",62,ska
92,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4,Royals,Lorde,"['art pop', 'metropopolis', 'nz pop', 'pop']",77, a pop song.
93,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,"['electro', 'filter house']",81,electronic
94,0.477,0.378,7,-11.225,1,0.03,0.0377,3.49e-06,0.453,0.688,116.393,audio_features,0pQBojXn2OhjSKGdlyknvc,spotify:track:0pQBojXn2OhjSKGdlyknvc,https://api.spotify.com/v1/tracks/0pQBojXn2OhjSKGdlyknvc,https://api.spotify.com/v1/audio-analysis/0pQBojXn2OhjSKGdlyknvc,260973,4,Suspicious Minds,Elvis Presley,"['rock-and-roll', 'rockabilly']",84, a song in the genre of rock and roll.
95,0.44,0.591,10,-7.859,1,0.0369,0.53,1.03e-05,0.171,0.373,121.398,audio_features,1C9NuEa1wOF15EOBuWaaxS,spotify:track:1C9NuEa1wOF15EOBuWaaxS,https://api.spotify.com/v1/tracks/1C9NuEa1wOF15EOBuWaaxS,https://api.spotify.com/v1/audio-analysis/1C9NuEa1wOF15EOBuWaaxS,223413,4,Life On Mars? - 1999 Remastered Version,David Bowie,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",78,rock
96,0.619,0.803,3,-3.521,0,0.0317,0.0703,0.0,0.27,0.73,119.538,audio_features,2VwRmAIjgmwNPDh4eMK1EH,spotify:track:2VwRmAIjgmwNPDh4eMK1EH,https://api.spotify.com/v1/tracks/2VwRmAIjgmwNPDh4eMK1EH,https://api.spotify.com/v1/audio-analysis/2VwRmAIjgmwNPDh4eMK1EH,179667,4,Reach Out I'll Be There - Single Version / Mono,Four Tops,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",63,r&b
97,0.649,0.473,2,-7.875,1,0.0324,0.73,4.92e-05,0.176,0.658,105.048,audio_features,38xhKLmi4SqnKMZy4ySBkD,spotify:track:38xhKLmi4SqnKMZy4ySBkD,https://api.spotify.com/v1/tracks/38xhKLmi4SqnKMZy4ySBkD,https://api.spotify.com/v1/audio-analysis/38xhKLmi4SqnKMZy4ySBkD,120267,4,That's All Right Mama,Elvis Presley,"['rock-and-roll', 'rockabilly']",84,rockabilly
98,0.825,0.812,10,-4.663,0,0.108,0.319,4.58e-05,0.267,0.847,108.352,audio_features,1qvY84PQZYJ6ZLhQ9DEl2R,spotify:track:1qvY84PQZYJ6ZLhQ9DEl2R,https://api.spotify.com/v1/tracks/1qvY84PQZYJ6ZLhQ9DEl2R,https://api.spotify.com/v1/audio-analysis/1qvY84PQZYJ6ZLhQ9DEl2R,316253,4,Get Up (I Feel Like Being A) Sex Machine - Pt. 1 & 2,James Brown,"['funk', 'soul']",65,funk
99,0.413,0.85,2,-5.593,1,0.0362,0.00228,0.0,0.124,0.481,174.423,audio_features,5bj4hb0QYTs44PDiwbI5CS,spotify:track:5bj4hb0QYTs44PDiwbI5CS,https://api.spotify.com/v1/tracks/5bj4hb0QYTs44PDiwbI5CS,https://api.spotify.com/v1/audio-analysis/5bj4hb0QYTs44PDiwbI5CS,258907,4,Wonderwall,Oasis,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",77,britpop
100,0.209,0.79,1,-10.12,1,0.0956,0.29,0.798,0.0999,0.251,145.233,audio_features,2SdDQZ4WupgDZP6eykOHHY,spotify:track:2SdDQZ4WupgDZP6eykOHHY,https://api.spotify.com/v1/tracks/2SdDQZ4WupgDZP6eykOHHY,https://api.spotify.com/v1/audio-analysis/2SdDQZ4WupgDZP6eykOHHY,433573,4,Heroin,The Velvet Underground,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",64,rock
101,0.35,0.573,0,-11.34,1,0.0317,0.741,2.03e-05,0.171,0.562,163.654,audio_features,3LUHtV6F7IHAOognkvcEKv,spotify:track:3LUHtV6F7IHAOognkvcEKv,https://api.spotify.com/v1/tracks/3LUHtV6F7IHAOognkvcEKv,https://api.spotify.com/v1/audio-analysis/3LUHtV6F7IHAOognkvcEKv,173867,4,Whole Lotta Shakin' Goin' On,Jerry Lee Lewis,"['piano rock', 'rock-and-roll', 'rockabilly']",60,rock and roll
102,0.374,0.606,5,-10.836,1,0.0347,0.667,1.23e-06,0.25,0.649,140.267,audio_features,556BL7XJ7PFXX8r3ozKYVa,spotify:track:556BL7XJ7PFXX8r3ozKYVa,https://api.spotify.com/v1/tracks/556BL7XJ7PFXX8r3ozKYVa,https://api.spotify.com/v1/audio-analysis/556BL7XJ7PFXX8r3ozKYVa,287360,4,Thunder Road,Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",79, rock.
103,0.544,0.542,0,-8.624,1,0.0294,0.268,0.00197,0.114,0.339,90.472,audio_features,3PY7bg1gPZIurkWnRguKUF,spotify:track:3PY7bg1gPZIurkWnRguKUF,https://api.spotify.com/v1/tracks/3PY7bg1gPZIurkWnRguKUF,https://api.spotify.com/v1/audio-analysis/3PY7bg1gPZIurkWnRguKUF,276187,4,One,U2,"['irish rock', 'permanent wave', 'rock']",78, rock.
104,0.68,0.632,7,-9.642,1,0.0469,0.027,0.868,0.146,0.863,125.894,audio_features,0zggnUZPh8kg69Jm7w7zZs,spotify:track:0zggnUZPh8kg69Jm7w7zZs,https://api.spotify.com/v1/tracks/0zggnUZPh8kg69Jm7w7zZs,https://api.spotify.com/v1/audio-analysis/0zggnUZPh8kg69Jm7w7zZs,279520,4,I'm Waiting For The Man - Album Version (Stereo),The Velvet Underground,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",64,rock
105,0.521,0.386,7,-7.72,1,0.0292,0.727,0.0,0.33,0.709,95.793,audio_features,03uYIIUyvxk5kiCSltOTcZ,spotify:track:03uYIIUyvxk5kiCSltOTcZ,https://api.spotify.com/v1/tracks/03uYIIUyvxk5kiCSltOTcZ,https://api.spotify.com/v1/audio-analysis/03uYIIUyvxk5kiCSltOTcZ,177733,4,The Tracks Of My Tears - Single Version / Mono,Smokey Robinson & The Miracles,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",59, r&b.
106,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,1e0hllQ23AG0QGFgezgLOq,spotify:track:1e0hllQ23AG0QGFgezgLOq,https://api.spotify.com/v1/tracks/1e0hllQ23AG0QGFgezgLOq,https://api.spotify.com/v1/audio-analysis/1e0hllQ23AG0QGFgezgLOq,125667,4,Yesterday - Remastered,The Beatles,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",84,rock
107,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,01iyCAUm8EvOFqVWYJ3dVX,spotify:track:01iyCAUm8EvOFqVWYJ3dVX,https://api.spotify.com/v1/tracks/01iyCAUm8EvOFqVWYJ3dVX,https://api.spotify.com/v1/audio-analysis/01iyCAUm8EvOFqVWYJ3dVX,230400,4,Dancing Queen,ABBA,"['europop', 'swedish pop']",80,co
108,0.721,0.82,11,-10.32,0,0.0448,0.387,0.000326,0.198,0.966,155.968,audio_features,2wwRSaZgshcHSvGzWryUIi,spotify:track:2wwRSaZgshcHSvGzWryUIi,https://api.spotify.com/v1/tracks/2wwRSaZgshcHSvGzWryUIi,https://api.spotify.com/v1/audio-analysis/2wwRSaZgshcHSvGzWryUIi,120000,4,Summertime Blues,Eddie Cochran,"['adult standards', 'rock-and-roll', 'rockabilly']",52,rock and roll
